benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,operation,rt,tps,ct,ar,rtP95
micro,60,3,false,1,RC,1,native,64,1562,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,mapClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,mapAdd,0.001598,472.008,25489,0.000000,0.001965
micro,60,3,false,1,RC,1,native,64,1562,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,counterGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,mapRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,mapGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,mapValue,0.000515,472.483,25514,0.000000,0.000786
micro,60,3,false,1,RC,1,native,128,781,listGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listPrepend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,setClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,counterInc,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,counterGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,registerGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapAdd,0.001573,476.987,25758,0.000000,0.001941
micro,60,3,false,1,RC,1,native,128,781,setGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,setRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,total,0.001048,953.080,51467,0.000000,0.001856
micro,60,3,false,1,RC,1,native,128,781,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapValue,0.000522,476.092,25709,0.000000,0.000798
